name,OEM,Model,Variant,year,km_driven,fuel,seller_type,transmission,owner,Rating,ExShowroom Price,selling_price,RTO Number
Renault Duster 85PS Diesel RxL,Renault,Duster,85PS Diesel RxL,2013,1000,Diesel,Dealer,Manual,Second Owner,14.0,501071,450000,CG82BZ4499
Hyundai Verna CRDi,Hyundai,Verna,CRDi,2007,100000,Diesel,Individual,Manual,Fourth & Above Owner,14.0,501109,155000,MP28FV8844
Mahindra Jeep MM 540,Mahindra,Jeep,MM 540,2007,100000,Diesel,Individual,Manual,Second Owner,9.0,501211,95000,HR43WB4479
Honda City 1.3 EXI,Honda,City,1.3 EXI,2003,132343,Petrol,Individual,Manual,Second Owner,15.0,501216,120000,WB19HE3152
Mahindra Renault Logan 1.4 GLX Petrol,Mahindra,Renault,Logan 1.4 GLX Petrol,2008,90000,Petrol,Individual,Manual,First Owner,11.0,501221,80000,DL67RQ4965
Maruti Wagon R LXI Minor,Maruti,Wagon,R LXI Minor,2008,50000,Petrol,Individual,Manual,First Owner,14.58,501490,150000,OR35AK6696
Maruti Eeco 7 Seater Standard BSIV,Maruti,Eeco,7 Seater Standard BSIV,2018,20000,Petrol,Individual,Manual,First Owner,15.0,501538,270000,UT38GP5582
Maruti Zen Estilo 1.1 VXI BSIII,Maruti,Zen,Estilo 1.1 VXI BSIII,2007,80000,Petrol,Individual,Manual,First Owner,9.1,501599,95000,HR91XD7890
Maruti 800 AC,Maruti,800,AC,2009,250000,Petrol,Individual,Manual,Second Owner,13.32,501768,120000,BR76LV4684
Honda City 1.5 GXI,Honda,City,1.5 GXI,2007,115000,Petrol,Dealer,Manual,Second Owner,9.0,501843,190000,JK86GT8509
Honda City 1.5 EXI,Honda,City,1.5 EXI,2004,110000,Petrol,Individual,Manual,Third Owner,15.0,501873,125000,OR49VR7190
Hyundai Accent GLX,Hyundai,Accent,GLX,2008,60000,Petrol,Individual,Manual,First Owner,12.0,502073,145000,KL78KG7609
Chevrolet Optra Magnum 2.0 LT,Chevrolet,Optra,Magnum 2.0 LT,2012,25000,Diesel,Individual,Manual,First Owner,15.0,502563,300000,OR88RK6691
Maruti A-Star Vxi,Maruti,A-Star,Vxi,2009,110000,Petrol,Individual,Manual,Fourth & Above Owner,11.49,502714,110000,KL74BR3117
Maruti Swift VDI,Maruti,Swift,VDI,2012,156000,Diesel,Individual,Manual,First Owner,14.0,502716,250000,PB52DF7978
Mahindra Scorpio VLX AT 2WD BSIII,Mahindra,Scorpio,VLX AT 2WD BSIII,2004,223660,Diesel,Individual,Automatic,Third Owner,11.0,502781,225000,HR48ZW6544
Chevrolet Cruze LTZ,Chevrolet,Cruze,LTZ,2010,81925,Diesel,Individual,Manual,First Owner,12.0,503013,240000,CG16BB8626
Hyundai Santro GS,Hyundai,Santro,GS,2005,56580,Petrol,Dealer,Manual,First Owner,9.0,503071,80000,GJ75UG5327
Maruti Wagon R AX,Maruti,Wagon,R AX,2012,30000,Petrol,Individual,Automatic,Second Owner,14.0,503300,300000,OR37UZ4985
Maruti Wagon R LXI,Maruti,Wagon,R LXI,2005,40000,Petrol,Individual,Manual,Second Owner,11.0,503840,80000,TS79IJ4064
Maruti 800 Std BSII,Maruti,800,Std BSII,2006,40000,Petrol,Individual,Manual,Second Owner,9.0,503896,90000,BR19RQ7819
Maruti Swift ZDi BSIV,Maruti,Swift,ZDi BSIV,2017,70000,Diesel,Individual,Manual,First Owner,10.52,503926,450000,MH48UN6648
Maruti Wagon R LXI,Maruti,Wagon,R LXI,2009,30375,Petrol,Dealer,Manual,First Owner,11.11,504140,180000,UP18ML5570
Maruti 800 AC BSIII,Maruti,800,AC BSIII,2008,70000,Petrol,Individual,Manual,Second Owner,14.0,504176,58000,UP30HS8448
Maruti A-Star Lxi,Maruti,A-Star,Lxi,2008,40000,Petrol,Individual,Manual,First Owner,14.0,504332,120000,MP76FK8049
Toyota Corolla H2,Toyota,Corolla,H2,2005,100000,Petrol,Individual,Manual,Fourth & Above Owner,9.98,504403,175000,TN72VS6832
Maruti 800 Std,Maruti,800,Std,2004,90000,Petrol,Individual,Manual,Second Owner,9.0,504654,37500,UT85UR7707
Maruti SX4 Vxi BSIV,Maruti,SX4,Vxi BSIV,2012,100000,Petrol,Individual,Manual,Second Owner,14.0,505041,300000,TN56TC4108
Maruti Alto LXi,Maruti,Alto,LXi,2008,100000,Petrol,Individual,Manual,First Owner,14.4,505061,69000,UT22CT2202
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2013,61083,Diesel,Dealer,Manual,First Owner,14.0,505092,425000,AS16FS9352
Maruti Alto K10 LXI,Maruti,Alto,K10 LXI,2010,48500,Petrol,Individual,Manual,First Owner,15.0,505173,229999,PB93BE7741
Tata Sumo Victa EX 7/9 Str BSII,Tata,Sumo,Victa EX 7/9 Str BSII,2009,120000,Diesel,Individual,Manual,First Owner,11.0,505497,130000,HR98UF5859
Mahindra Verito 1.5 D4 BSIV,Mahindra,Verito,1.5 D4 BSIV,2015,90000,Diesel,Individual,Manual,First Owner,11.93,505499,300000,MP25XJ8211
Skoda Laura Elegance 1.9 TDI  AT,Skoda,Laura,Elegance 1.9 TDI  AT,2010,130000,Diesel,Individual,Automatic,Second Owner,14.28,505593,400000,AP56XS1565
Maruti Alto LXi,Maruti,Alto,LXi,2008,90000,Petrol,Individual,Manual,Second Owner,11.83,506061,110000,AS97FB4728
Maruti Gypsy E MG410W ST,Maruti,Gypsy,E MG410W ST,1995,100000,Petrol,Individual,Manual,Second Owner,13.59,506146,95000,JK22EJ1818
Maruti Alto K10 VXI Airbag,Maruti,Alto,K10 VXI Airbag,2018,25000,Petrol,Individual,Manual,First Owner,11.0,506156,380000,KL15LR1613
Hyundai i20 1.4 CRDi Asta,Hyundai,i20,1.4 CRDi Asta,2011,118700,Diesel,Individual,Manual,Second Owner,11.94,506177,300000,RJ46NH5800
Maruti 800 Std BSII,Maruti,800,Std BSII,2004,60000,Petrol,Individual,Manual,Second Owner,11.0,506290,80000,PB10CS7196
Tata Indica Vista Terra 1.4 TDI,Tata,Indica,Vista Terra 1.4 TDI,2009,164000,Diesel,Individual,Manual,Second Owner,15.0,506291,150000,KA57MP1670
Maruti Alto LXi,Maruti,Alto,LXi,2006,80000,Petrol,Individual,Manual,Third Owner,11.86,506396,75000,JK47JB1643
Mahindra Renault Logan 1.4 GLX Petrol,Mahindra,Renault,Logan 1.4 GLX Petrol,2008,25000,Petrol,Individual,Manual,First Owner,13.32,506510,145000,KA68WL8395
Hyundai Verna 1.6 SX,Hyundai,Verna,1.6 SX,2012,86000,Diesel,Dealer,Manual,Second Owner,12.96,506660,390000,AP62DI7768
Tata Xenon XT EX 4X2,Tata,Xenon,XT EX 4X2,2014,90000,Diesel,Individual,Manual,First Owner,13.58,506783,291000,AS80VC2265
Tata Indica DLS,Tata,Indica,DLS,2005,120000,Diesel,Individual,Manual,First Owner,13.32,506814,70000,GJ97GF6278
Maruti Swift ZDi,Maruti,Swift,ZDi,2012,55000,Diesel,Dealer,Manual,First Owner,9.46,506840,350000,JK53MA1148
Maruti Esteem Lxi - BSIII,Maruti,Esteem,Lxi - BSIII,2005,24000,Petrol,Individual,Manual,First Owner,10.0,506990,80000,DL39AW1292
Ford Fiesta Classic 1.4 SXI Duratorq,Ford,Fiesta,Classic 1.4 SXI Duratorq,2006,120000,Diesel,Individual,Manual,Third Owner,13.27,507052,110000,GJ41BF3721
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2013,55000,Diesel,Individual,Manual,First Owner,14.0,507056,250000,TN54IH8459
Maruti 800 AC,Maruti,800,AC,2007,100000,Petrol,Individual,Manual,Second Owner,9.94,507233,95000,TN29VT1917
Hyundai Santro LP zipPlus,Hyundai,Santro,LP zipPlus,2001,50000,Petrol,Individual,Manual,Third Owner,10.04,507248,52000,MH34XO9538
Maruti Wagon R VXI Minor ABS,Maruti,Wagon,R VXI Minor ABS,2010,50000,Petrol,Individual,Manual,First Owner,14.72,507522,260000,UT46PR3598
Chevrolet Beat LT Option,Chevrolet,Beat,LT Option,2016,41000,Petrol,Dealer,Manual,First Owner,14.0,507638,239000,RJ71FT5210
Maruti 800 AC,Maruti,800,AC,2002,100000,Petrol,Individual,Manual,Second Owner,12.36,507743,65000,MH13UZ7298
Skoda Fabia 1.2L Diesel Ambiente,Skoda,Fabia,1.2L Diesel Ambiente,2010,150000,Diesel,Individual,Manual,First Owner,12.0,507801,260000,WB84AT7389
Maruti Zen Estilo 1.1 VXI BSIII,Maruti,Zen,Estilo 1.1 VXI BSIII,2008,70000,Petrol,Individual,Manual,Second Owner,12.27,507869,120000,UT15IE3719
Mahindra Xylo D4 BSIV,Mahindra,Xylo,D4 BSIV,2013,151624,Diesel,Individual,Manual,Second Owner,14.87,508081,350000,GJ43CD4293
Maruti SX4 VDI,Maruti,SX4,VDI,2013,100000,Diesel,Individual,Manual,Second Owner,14.55,508127,340000,GJ88PC4976
Hyundai Verna CRDi ABS,Hyundai,Verna,CRDi ABS,2007,80000,Diesel,Individual,Manual,Second Owner,11.0,508424,175000,RJ64XG2791
Tata Indica DLE,Tata,Indica,DLE,2006,120000,Diesel,Individual,Manual,Second Owner,10.65,508466,45000,UP24GK9221
Nissan Terrano XE 85 PS,Nissan,Terrano,XE 85 PS,2013,120000,Diesel,Individual,Manual,First Owner,10.0,508527,500000,PB60PF1453
Mahindra Bolero SLX 2WD BSIII,Mahindra,Bolero,SLX 2WD BSIII,2011,150000,Diesel,Individual,Manual,Fourth & Above Owner,10.0,508607,390000,PB76NS3140
Maruti Zen LXi - BS III,Maruti,Zen,LXi - BS III,2005,34000,Petrol,Dealer,Manual,First Owner,15.0,508720,125000,RJ78IG1321
Mahindra Quanto C6,Mahindra,Quanto,C6,2014,89126,Diesel,Individual,Manual,First Owner,9.0,508901,285000,PB48HT1510
Tata Indica GLS BS IV,Tata,Indica,GLS BS IV,2007,130000,Petrol,Individual,Manual,Second Owner,13.0,508985,60000,MH66XW8836
Tata Indica DLS,Tata,Indica,DLS,2006,80000,Diesel,Individual,Manual,Second Owner,11.0,509016,57000,BR75MK3533
Maruti Wagon R LXI Minor,Maruti,Wagon,R LXI Minor,2007,80000,Petrol,Individual,Manual,Second Owner,9.41,509029,85000,UT48AG4104
Hyundai Santro GS,Hyundai,Santro,GS,2005,56580,Petrol,Dealer,Manual,First Owner,12.0,509040,80000,HR23BL6420
Tata Indica LSI,Tata,Indica,LSI,2006,60000,Petrol,Individual,Manual,Second Owner,12.32,509494,70000,KA26WQ7228
Ford Fusion 1.6 Duratec Petrol,Ford,Fusion,1.6 Duratec Petrol,2005,100000,Petrol,Individual,Manual,Third Owner,12.0,509667,120000,RJ79WB9309
Toyota Etios Liva GD,Toyota,Etios,Liva GD,2012,56000,Diesel,Individual,Manual,First Owner,9.71,509852,409999,MP67OH5921
Chevrolet Beat LT Option,Chevrolet,Beat,LT Option,2016,41000,Petrol,Dealer,Manual,First Owner,14.22,510138,239000,KA25LV2805
Mahindra Scorpio 2.6 CRDe,Mahindra,Scorpio,2.6 CRDe,2005,250000,Diesel,Individual,Manual,Second Owner,11.0,510165,175000,PB13AJ8553
Hyundai i20 Magna Optional 1.4 CRDi,Hyundai,i20,Magna Optional 1.4 CRDi,2012,80000,Diesel,Individual,Manual,First Owner,14.38,510532,350000,BR54HG6037
Maruti Ertiga VDI,Maruti,Ertiga,VDI,2013,110000,Diesel,Individual,Manual,First Owner,9.0,510601,400000,TS14HA1594
Maruti Alto LX BSIII,Maruti,Alto,LX BSIII,2008,120000,Petrol,Individual,Manual,Second Owner,9.55,510626,85000,RJ37EX7970
Hyundai Santro Xing XG,Hyundai,Santro,Xing XG,2005,80000,Petrol,Individual,Manual,Third Owner,12.0,510742,140000,OR27OV6445
Hyundai Verna CRDi SX,Hyundai,Verna,CRDi SX,2010,130000,Diesel,Individual,Manual,Second Owner,10.0,510775,300000,TS23AX4051
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2014,90000,Diesel,Individual,Manual,First Owner,13.4,510832,240000,MP90NL5409
Maruti Omni LPG CARGO BSIII W IMMOBILISER,Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,2009,90000,LPG,Individual,Manual,Second Owner,12.0,510833,80000,TS75RF4790
Mahindra Xylo D2,Mahindra,Xylo,D2,2011,140000,Diesel,Individual,Manual,Second Owner,12.0,510894,350000,BR72TM4057
Maruti Esteem AX,Maruti,Esteem,AX,1997,70000,Petrol,Individual,Automatic,First Owner,12.0,511014,79000,RJ67RP4573
Tata Indigo GLX,Tata,Indigo,GLX,2006,40000,Petrol,Individual,Manual,Second Owner,12.0,511117,75000,RJ50UC9777
Mahindra Bolero SLE BSIII,Mahindra,Bolero,SLE BSIII,2007,230000,Diesel,Individual,Manual,Second Owner,10.0,511336,185000,CG17VC9211
Maruti Wagon R LXI BSIII,Maruti,Wagon,R LXI BSIII,2005,50000,Petrol,Individual,Manual,Second Owner,12.0,511489,125000,PB32XB1930
Maruti Alto LX BSIII,Maruti,Alto,LX BSIII,2008,120000,Petrol,Individual,Manual,Third Owner,14.56,511576,110000,UT66QX6354
Maruti Alto LX,Maruti,Alto,LX,2008,54000,Petrol,Dealer,Manual,First Owner,11.0,511612,140000,GJ70WX6928
Maruti Zen Estilo LXI BS IV,Maruti,Zen,Estilo LXI BS IV,2009,65000,Petrol,Individual,Manual,First Owner,12.0,511677,125000,GJ75NN2325
Mahindra Scorpio VLS AT 2.2 mHAWK,Mahindra,Scorpio,VLS AT 2.2 mHAWK,2010,186000,Diesel,Individual,Automatic,Second Owner,11.19,512002,350000,PB52GN3893
Maruti Wagon R LXI,Maruti,Wagon,R LXI,2005,80000,Petrol,Individual,Manual,First Owner,14.0,512062,70000,TN50LS5521
Chevrolet Sail Hatchback 1.2 LS,Chevrolet,Sail,Hatchback 1.2 LS,2016,30000,Petrol,Individual,Manual,First Owner,13.0,512092,250000,MP86JR1001
Honda Civic 1.8 S AT,Honda,Civic,1.8 S AT,2006,70000,Petrol,Individual,Automatic,First Owner,11.36,512276,125000,HR71DR7885
Hyundai Santro Xing XL AT eRLX Euro III,Hyundai,Santro,Xing XL AT eRLX Euro III,2006,100000,Petrol,Individual,Automatic,Third Owner,12.0,512412,85000,RJ13YT4211
Honda City 1.3 EXI,Honda,City,1.3 EXI,1998,120000,Petrol,Individual,Manual,Second Owner,10.0,512476,85000,BR10VY3914
Tata Indigo LX Dicor,Tata,Indigo,LX Dicor,2009,50000,Diesel,Individual,Manual,First Owner,15.0,512578,130000,CG15HK4807
Skoda Laura Ambiente 2.0 TDI CR MT,Skoda,Laura,Ambiente 2.0 TDI CR MT,2012,52000,Diesel,Dealer,Manual,First Owner,15.0,512581,385000,HR62MY6371
Maruti Swift Vdi BSIII,Maruti,Swift,Vdi BSIII,2010,110000,Diesel,Individual,Manual,Second Owner,13.8,512823,300000,RJ38UV5863
Maruti Wagon R VXI BS IV,Maruti,Wagon,R VXI BS IV,2015,50000,Petrol,Individual,Manual,Second Owner,9.0,512881,370000,RJ88DU9819
Hyundai Xcent 1.2 Kappa SX,Hyundai,Xcent,1.2 Kappa SX,2016,12000,Petrol,Individual,Manual,First Owner,11.29,512911,350000,TS44FE3892
Hyundai Santro GLS I - Euro II,Hyundai,Santro,GLS I - Euro II,2007,85000,Petrol,Dealer,Manual,First Owner,13.0,513000,135000,TN78EH5070
Hyundai Verna CRDi,Hyundai,Verna,CRDi,2009,90000,Diesel,Individual,Manual,First Owner,14.0,513003,160000,GJ62EA8721
Maruti Zen LX,Maruti,Zen,LX,1998,70000,Petrol,Individual,Manual,Third Owner,9.56,513054,42000,DL85FH8906
Skoda Superb Ambition 2.0 TDI CR AT,Skoda,Superb,Ambition 2.0 TDI CR AT,2011,130400,Diesel,Dealer,Automatic,Second Owner,11.0,513061,450000,MP21UP2988
Tata Indica Vista Quadrajet 90 VX,Tata,Indica,Vista Quadrajet 90 VX,2012,74300,Diesel,Dealer,Manual,First Owner,15.0,513133,285000,MP61PQ8723
Ford Figo Diesel Celebration Edition,Ford,Figo,Diesel Celebration Edition,2013,65000,Diesel,Individual,Manual,First Owner,9.75,513275,260000,TN51JW1107
Honda Amaze E i-Dtech,Honda,Amaze,E i-Dtech,2013,50000,Diesel,Individual,Manual,First Owner,13.17,513308,320000,UP57OI1318
Maruti Alto LXi,Maruti,Alto,LXi,2008,30000,Petrol,Individual,Manual,First Owner,15.0,513962,114999,PB65XK5157
Chevrolet Spark 1.0 LT,Chevrolet,Spark,1.0 LT,2013,10000,Petrol,Individual,Manual,First Owner,12.0,514169,240000,RJ34PW3702
Maruti 800 Std,Maruti,800,Std,1998,40000,Petrol,Individual,Manual,Fourth & Above Owner,10.85,514607,40000,PB38AO9426
Tata Zest Quadrajet 1.3 XM,Tata,Zest,Quadrajet 1.3 XM,2015,100000,Diesel,Individual,Manual,First Owner,11.75,514690,400000,GJ62ZZ1246
Chevrolet Aveo 1.4,Chevrolet,Aveo,1.4,2007,70000,Petrol,Individual,Manual,Second Owner,10.0,515036,85000,CG27ZP7106
Hyundai EON Era Plus,Hyundai,EON,Era Plus,2013,3240,Petrol,Individual,Manual,Second Owner,12.65,515060,280000,OR89VN8854
Tata Indica Vista Terra 1.4 TDI,Tata,Indica,Vista Terra 1.4 TDI,2009,70000,Diesel,Individual,Manual,Second Owner,13.0,515081,93000,JK93HQ5699
Mahindra Jeep MM 775 XDB,Mahindra,Jeep,MM 775 XDB,2000,50000,Diesel,Individual,Manual,Second Owner,12.93,515084,155000,DL14JZ5157
Maruti Eeco 5 Seater AC BSIV,Maruti,Eeco,5 Seater AC BSIV,2017,30000,Petrol,Dealer,Manual,First Owner,11.0,515211,260000,BR37XC3486
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Polo,1.2 MPI Highline,2014,40000,Petrol,Individual,Manual,First Owner,14.0,515250,425000,AS47WH3907
Maruti Alto LX,Maruti,Alto,LX,2004,120000,Petrol,Individual,Manual,First Owner,15.0,515322,80000,PB60NH6437
Hyundai Santro Xing GLS,Hyundai,Santro,Xing GLS,2009,120000,Petrol,Individual,Manual,First Owner,13.0,515401,140000,UP22RZ1360
Mahindra KUV 100 G80 K4 Plus,Mahindra,KUV,100 G80 K4 Plus,2018,15000,Petrol,Individual,Manual,First Owner,10.0,515480,509999,TN82WT9592
Hyundai i10 Era,Hyundai,i10,Era,2008,102000,Petrol,Individual,Manual,Second Owner,15.0,515504,125000,AP56LP8381
Hyundai i20 1.4 CRDi Magna,Hyundai,i20,1.4 CRDi Magna,2012,70000,Diesel,Individual,Manual,First Owner,12.04,515718,250000,TS77MU7744
Honda Jazz 1.5 VX i DTEC,Honda,Jazz,1.5 VX i DTEC,2015,38000,Diesel,Individual,Manual,First Owner,12.62,516038,450000,KA46RP9969
Tata Sumo GX TC 7 Str BSIII,Tata,Sumo,GX TC 7 Str BSIII,2006,100000,Diesel,Individual,Manual,Second Owner,11.76,516303,115999,OR83SC5050
Tata Indica DLS,Tata,Indica,DLS,2006,120000,Diesel,Individual,Manual,Fourth & Above Owner,9.0,516351,50000,RJ82ET8169
Renault Fluence 1.5,Renault,Fluence,1.5,2012,90000,Diesel,Individual,Manual,First Owner,13.01,516396,300000,DL50AX9325
Maruti Alto K10 VXI,Maruti,Alto,K10 VXI,2018,35000,Petrol,Individual,Manual,First Owner,12.0,516397,300000,OR69OW2050
Hyundai Santro GLS I - Euro I,Hyundai,Santro,GLS I - Euro I,1999,120000,Petrol,Individual,Manual,Second Owner,11.0,516572,50000,CG61UU5359
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,Toyota,Innova,2.5 EV Diesel MS 7 Str BSIII,2010,120000,Diesel,Individual,Manual,First Owner,10.0,516616,400000,AP43JI9106
Maruti Esteem Vxi - BSIII,Maruti,Esteem,Vxi - BSIII,2006,110000,Petrol,Individual,Manual,First Owner,13.9,516652,95000,JK98AP5381
Maruti Alto K10 VXI,Maruti,Alto,K10 VXI,2015,59258,Petrol,Dealer,Manual,First Owner,12.78,516817,270000,CG34DZ1373
Honda City 1.3 EXI,Honda,City,1.3 EXI,2002,100000,Petrol,Individual,Manual,First Owner,13.33,516818,145000,GJ21MF4368
Mahindra Bolero DI,Mahindra,Bolero,DI,2006,73756,Diesel,Individual,Manual,First Owner,14.0,516927,200000,TN39WT6322
Honda City 1.5 V MT,Honda,City,1.5 V MT,2011,64000,Petrol,Individual,Manual,Second Owner,14.24,517075,300000,MP50ZI7905
Maruti SX4 Zxi with Leather BSIII,Maruti,SX4,Zxi with Leather BSIII,2007,78380,Petrol,Individual,Manual,First Owner,12.34,517082,175000,DL62SC7740
Maruti Alto LX,Maruti,Alto,LX,2009,60000,Petrol,Individual,Manual,Second Owner,14.0,517119,150000,KL26VP3987
Maruti 800 AC BSIII,Maruti,800,AC BSIII,2007,90000,Petrol,Individual,Manual,Second Owner,14.94,517119,75000,MH40LK5952
Maruti SX4 Zxi BSIII,Maruti,SX4,Zxi BSIII,2008,29173,Petrol,Dealer,Manual,First Owner,10.52,517530,175000,RJ88ML7592
Hyundai Santro LS zipPlus,Hyundai,Santro,LS zipPlus,2002,120000,Petrol,Individual,Manual,Third Owner,15.0,517634,60000,CG38UB9737
Mahindra Jeep Classic,Mahindra,Jeep,Classic,1999,2020,Diesel,Individual,Manual,Second Owner,9.0,517784,170000,JK56RY7071
Maruti 800 AC,Maruti,800,AC,2008,50000,Petrol,Individual,Manual,Second Owner,14.0,517854,80000,OR85FW7813
Skoda Superb 1.8 TFSI MT,Skoda,Superb,1.8 TFSI MT,2010,80000,Petrol,Individual,Manual,First Owner,11.0,517983,300000,RJ62TI7399
Tata Indica Vista Quadrajet LS,Tata,Indica,Vista Quadrajet LS,2012,110000,Diesel,Individual,Manual,First Owner,12.0,518015,300000,RJ40OH2231
Volkswagen Vento 1.6 Highline,Volkswagen,Vento,1.6 Highline,2015,43000,Petrol,Individual,Manual,Second Owner,10.04,518261,509999,BR97CL5286
Maruti Wagon R LXI,Maruti,Wagon,R LXI,2008,35008,Petrol,Dealer,Manual,First Owner,10.0,518267,221000,AP86AO2761
Maruti Zen LXI,Maruti,Zen,LXI,1999,70000,Petrol,Individual,Manual,Second Owner,13.0,518400,85000,AS66VA9839
Maruti 800 AC BSIII,Maruti,800,AC BSIII,2007,52000,Petrol,Individual,Manual,First Owner,12.1,518572,60000,DL81FW8432
Maruti Esteem Vxi - BSIII,Maruti,Esteem,Vxi - BSIII,2006,110000,Petrol,Individual,Manual,First Owner,10.0,518638,95000,RJ59EE7108
Hyundai Santro Xing XK,Hyundai,Santro,Xing XK,2007,55000,Petrol,Individual,Manual,Second Owner,12.52,518900,70000,KL70QC8004
Ford Ikon 1.3 Flair,Ford,Ikon,1.3 Flair,2005,4637,Petrol,Individual,Manual,Second Owner,13.0,519015,61000,GJ92QT9709
Tata Indica Vista Aqua TDI BSIII,Tata,Indica,Vista Aqua TDI BSIII,2009,30000,Diesel,Individual,Manual,First Owner,11.62,519044,150000,HR40SK1842
Honda Amaze E i-DTEC,Honda,Amaze,E i-DTEC,2017,80000,Diesel,Individual,Manual,First Owner,11.41,519272,370000,UT13GQ4204
Maruti Esteem Lxi,Maruti,Esteem,Lxi,2004,60000,Petrol,Individual,Manual,First Owner,11.0,519366,45000,DL42IV7140
Maruti Alto LXi BSIII,Maruti,Alto,LXi BSIII,2008,60000,Petrol,Individual,Manual,Second Owner,10.99,519403,91200,JK30GT1519
Hyundai Santro GS,Hyundai,Santro,GS,2005,56580,Petrol,Dealer,Manual,First Owner,15.0,519841,80000,KA35SA5937
Maruti Alto LXi BSIII,Maruti,Alto,LXi BSIII,2006,90000,Petrol,Individual,Manual,Third Owner,11.5,519856,135000,AP38LS7038
Maruti Ritz VXi,Maruti,Ritz,VXi,2015,40000,Petrol,Individual,Manual,First Owner,10.45,519944,320000,JK95TY2694
Hyundai Santro Xing GL,Hyundai,Santro,Xing GL,2008,67000,Petrol,Individual,Manual,First Owner,12.0,520259,145000,OR61ZL5497
Hyundai EON Era Plus,Hyundai,EON,Era Plus,2016,24662,Petrol,Dealer,Manual,First Owner,9.0,520289,320000,KL62AG4907
Mahindra Renault Logan 1.5 DLX Diesel,Mahindra,Renault,Logan 1.5 DLX Diesel,2007,90000,Diesel,Individual,Manual,Third Owner,14.82,520315,150000,RJ31TP1458
Hyundai Santro Xing XS eRLX Euro III,Hyundai,Santro,Xing XS eRLX Euro III,2006,52000,Petrol,Individual,Manual,Second Owner,14.0,520482,145000,UP78JD4189
Mahindra Bolero 2011-2019 SLE,Mahindra,Bolero,2011-2019 SLE,2013,62200,Diesel,Dealer,Manual,First Owner,9.21,520590,325000,BR59ZV4551
Maruti 800 AC,Maruti,800,AC,2008,70000,Petrol,Individual,Manual,Third Owner,11.59,520807,90000,BR20MY7325
Hyundai Verna 1.6 SX CRDi (O),Hyundai,Verna,1.6 SX CRDi (O),2013,80000,Diesel,Individual,Manual,Second Owner,11.0,520949,315000,UP68MM6295
Maruti Celerio VXI,Maruti,Celerio,VXI,2016,56000,Petrol,Dealer,Manual,First Owner,11.0,521386,340000,AS28WP8511
Hyundai Getz GLS ABS,Hyundai,Getz,GLS ABS,2005,22000,Petrol,Individual,Manual,First Owner,14.0,521579,71000,KA46AQ4002
Skoda Octavia Ambiente 1.9 TDI MT,Skoda,Octavia,Ambiente 1.9 TDI MT,2002,116000,Diesel,Individual,Manual,Second Owner,9.0,521681,90000,OR99NO4183
Honda Civic 1.8 S MT,Honda,Civic,1.8 S MT,2007,70000,Petrol,Individual,Manual,Second Owner,9.0,521688,229999,PB19GN6025
Maruti Zen Estilo Sports,Maruti,Zen,Estilo Sports,2008,120000,Petrol,Individual,Manual,First Owner,13.0,521802,140000,MP14NS5496
Hyundai Santro Xing XK eRLX EuroIII,Hyundai,Santro,Xing XK eRLX EuroIII,2007,135000,Petrol,Individual,Manual,Second Owner,12.0,521938,130000,RJ14IZ1364
Maruti Omni BSIII 8-STR W/ IMMOBILISER,Maruti,Omni,BSIII 8-STR W/ IMMOBILISER,2008,50000,Petrol,Individual,Manual,Second Owner,10.0,522041,150000,PB23NA5901
Ford Ikon 1.6 ZXI NXt,Ford,Ikon,1.6 ZXI NXt,2005,25000,Petrol,Individual,Manual,Second Owner,14.0,522059,20000,TS84NA3724
Tata Zest Revotron 1.2T XE,Tata,Zest,Revotron 1.2T XE,2016,90000,Petrol,Individual,Manual,First Owner,10.76,522198,285000,MH16UM3248
Maruti Zen LXi - BS III,Maruti,Zen,LXi - BS III,2005,34000,Petrol,Dealer,Manual,First Owner,12.52,522206,125000,DL86RG9561
Maruti Zen LX,Maruti,Zen,LX,1998,70000,Petrol,Individual,Manual,Third Owner,9.0,522236,42000,MP63JY1282
Maruti Esteem Vxi - BSIII,Maruti,Esteem,Vxi - BSIII,2006,60000,Petrol,Individual,Manual,Second Owner,14.0,522253,85000,TN91LV5355
Chevrolet Spark 1.0 LS,Chevrolet,Spark,1.0 LS,2008,35000,Petrol,Individual,Manual,Second Owner,12.0,522440,75000,AP28VR7277
Ford Figo Diesel ZXI,Ford,Figo,Diesel ZXI,2012,55328,Diesel,Dealer,Manual,First Owner,13.33,522530,400000,GJ82YH4570
