oem_id,car_model_id,car_variant_id,year,km_driven,fuel,seller_type,transmission,owner,rating,car_showroom_price,selling_price,RTO,id
4,59,811,2014,60000,Petrol,Individual,Manual,Second Owner,10,599516,335000,2192,1183
13,56,787,2014,110000,Diesel,Individual,Manual,First Owner,7,581663,520000,2092,1184
11,39,223,2016,80000,Diesel,Individual,Manual,Second Owner,8,1098896,625000,3531,1185
2,89,1370,2019,16000,Petrol,Individual,Manual,First Owner,8,1365404,700000,3828,1186
2,89,1036,2017,25000,Petrol,Individual,Manual,First Owner,6,1119074,641000,3563,1187
11,61,960,2010,200000,Diesel,Individual,Manual,Third Owner,7,794969,630000,2876,1188
5,15,163,2014,100000,Diesel,Individual,Manual,Second Owner,10,324248,250000,471,1189
2,47,1128,2017,14000,Petrol,Dealer,Manual,First Owner,10,858652,430999,3053,1190
2,9,316,2016,50000,Diesel,Individual,Manual,Second Owner,7,498902,299000,1502,1191
4,12,151,2010,90000,CNG,Individual,Manual,Second Owner,7,286837,145000,307,1192
2,8,522,2018,25000,Petrol,Individual,Manual,First Owner,6,506156,380000,1555,1193
14,52,1450,2017,82080,Diesel,Individual,Automatic,First Owner,10,1715116,860000,4044,1194
2,3,4,2008,50000,Petrol,Individual,Manual,First Owner,10,501490,150000,1524,1195
5,15,152,2011,90000,Diesel,Individual,Manual,Third Owner,9,309161,140000,393,1196
2,3,4,2009,30000,Petrol,Individual,Manual,First Owner,10,493969,180000,1460,1197
13,51,958,2018,22000,Petrol,Individual,Manual,First Owner,10,911594,475000,3179,1198
4,20,462,2004,58000,Petrol,Individual,Manual,First Owner,6,539593,80000,1825,1199
13,92,884,2007,55000,Petrol,Individual,Manual,Second Owner,8,647198,225000,2383,1200
6,60,1278,2015,130000,Diesel,Individual,Manual,First Owner,8,855929,465000,3042,1201
4,14,237,2012,90000,LPG,Individual,Manual,First Owner,6,355928,180000,634,1202
2,44,318,2010,97000,Petrol,Individual,Manual,Second Owner,7,681574,370000,2509,1203
7,127,1498,2017,40000,Diesel,Individual,Automatic,First Owner,8,2337725,1300000,4170,1204
1,7,478,2009,110000,Diesel,Individual,Manual,Third Owner,9,381159,130000,736,1205
3,66,536,2012,42000,Diesel,Dealer,Automatic,First Owner,10,1017737,490000,3398,1206
13,97,852,2009,50000,Petrol,Individual,Manual,First Owner,7,653841,300000,2408,1207
2,44,318,2009,110000,Petrol,Individual,Manual,Fourth & Above Owner,7,546659,200000,1878,1208
2,8,377,2008,120000,Petrol,Individual,Manual,Second Owner,9,530227,85000,1757,1209
4,14,69,2018,20000,Petrol,Individual,Manual,First Owner,7,646247,300000,2379,1210
5,15,75,2011,50000,Petrol,Individual,Manual,Third Owner,10,235388,185000,145,1211
4,48,1368,2015,30000,Diesel,Individual,Manual,Second Owner,9,1333290,699000,3805,1212
2,3,1052,2017,9745,Petrol,Dealer,Automatic,First Owner,10,786025,525000,2851,1213
2,89,543,2006,120000,Petrol,Individual,Manual,Third Owner,10,477438,80000,1323,1214
1,2,58,2012,35000,Petrol,Individual,Manual,Second Owner,6,222192,75000,106,1215
4,48,962,2017,35000,Petrol,Individual,Manual,First Owner,9,924401,570000,3215,1216
4,24,1364,2019,25000,Diesel,Individual,Manual,First Owner,10,2323462,1200000,4168,1217
2,8,37,2010,48500,Petrol,Individual,Manual,First Owner,10,505173,229999,1549,1218
1,2,6,2011,20000,Petrol,Individual,Manual,First Owner,6,155525,120000,13,1219
2,8,205,2009,120000,Petrol,Individual,Manual,First Owner,9,466865,150000,1244,1220
2,8,522,2019,5000,Petrol,Individual,Manual,First Owner,9,635211,350000,2331,1221
2,106,755,2018,12000,Petrol,Individual,Manual,First Owner,9,568185,500000,2012,1222
2,131,1062,2015,45974,Diesel,Trustmark Dealer,Manual,First Owner,10,916692,750000,3194,1223
7,127,969,2016,5000,Diesel,Individual,Manual,First Owner,6,1923085,1290000,4100,1224
4,24,767,2008,90000,Diesel,Individual,Manual,Second Owner,6,623542,195000,2286,1225
5,104,1528,2019,10000,Diesel,Individual,Automatic,First Owner,10,3181069,2800000,4241,1226
1,122,1344,2019,8000,Petrol,Individual,Manual,First Owner,7,1257721,715000,3743,1227
11,61,1268,2013,117780,Diesel,Individual,Manual,Second Owner,10,1089218,1000000,3519,1228
7,21,682,2006,220000,Petrol,Individual,Manual,Second Owner,8,532983,220000,1773,1229
7,21,1437,2018,35000,Diesel,Individual,Manual,First Owner,9,2363280,1300000,4172,1230
2,8,16,2018,35000,Petrol,Individual,Manual,First Owner,8,386714,275000,765,1231
13,56,414,2013,123084,Petrol,Dealer,Manual,First Owner,9,428634,380000,979,1232
6,139,1146,2010,80000,Petrol,Individual,Manual,Second Owner,10,887223,480000,3132,1233
1,28,391,2006,100000,Diesel,Individual,Manual,Second Owner,7,516303,115999,1641,1234
7,127,1110,2013,63654,Diesel,Dealer,Manual,First Owner,8,1259375,900000,3747,1235
4,48,410,2011,72000,Petrol,Dealer,Manual,First Owner,9,427378,375000,974,1236
11,70,737,2003,120000,Petrol,Individual,Automatic,Second Owner,9,557540,95000,1949,1237
4,24,883,2008,54309,Petrol,Individual,Manual,First Owner,8,646310,220000,2380,1238
4,20,929,2019,5007,Petrol,Dealer,Automatic,First Owner,6,810912,484999,2928,1239
2,68,1399,2019,11000,Petrol,Individual,Automatic,First Owner,9,1484351,950000,3915,1240
4,24,664,2013,66000,Petrol,Individual,Manual,First Owner,6,527366,425000,1733,1241
3,50,168,2014,25000,Petrol,Individual,Manual,First Owner,9,384251,290000,753,1242
11,61,967,2014,70000,Diesel,Individual,Manual,Second Owner,9,1033150,520000,3424,1243
19,158,1471,2012,33800,Diesel,Dealer,Automatic,Second Owner,10,1941872,1375000,4106,1244
1,2,6,2011,20000,Petrol,Individual,Manual,First Owner,8,256565,120000,199,1245
2,3,197,2014,28942,Petrol,Dealer,Automatic,First Owner,6,314523,300000,424,1246
4,11,356,2011,28000,Petrol,Dealer,Manual,First Owner,10,258259,250000,205,1247
7,149,1282,2018,15000,Diesel,Individual,Manual,Second Owner,8,1119186,950000,3564,1248
4,14,69,2013,40000,Petrol,Individual,Manual,Second Owner,10,348546,250000,596,1249
2,47,1269,2015,120000,Diesel,Individual,Manual,First Owner,9,522966,350000,1698,1250
2,112,1155,2016,50900,Diesel,Dealer,Manual,First Owner,10,1302377,675000,3786,1251
7,114,1120,2013,25000,Diesel,Individual,Manual,Third Owner,9,852652,580000,3036,1252
11,61,1268,2013,80000,Diesel,Individual,Manual,Third Owner,10,1887150,950000,4094,1253
5,110,1158,2017,49213,Diesel,Dealer,Manual,First Owner,10,1234194,840000,3707,1254
5,67,1188,2017,42494,Diesel,Dealer,Manual,First Owner,9,954681,760000,3275,1255
4,34,571,2007,60000,Petrol,Individual,Manual,Fourth & Above Owner,9,491089,110000,1442,1256
12,43,580,2018,10000,Petrol,Individual,Manual,First Owner,8,592101,434999,2147,1257
2,3,47,2016,25000,Petrol,Individual,Manual,First Owner,9,801380,400000,2900,1258
13,51,965,2017,20000,Petrol,Individual,Manual,First Owner,8,698145,350000,2581,1259
7,46,697,2017,99700,Diesel,Individual,Manual,First Owner,6,1040897,600000,3440,1260
5,110,804,2015,100000,Diesel,Individual,Manual,Second Owner,6,1101869,650000,3541,1261
11,70,1212,2015,75000,Diesel,Dealer,Manual,Second Owner,10,989451,825000,3346,1262
2,3,181,2014,64000,Petrol,Individual,Manual,Second Owner,1,436092,290000,1029,1263
7,127,969,2016,47000,Diesel,Individual,Manual,First Owner,10,1646904,900000,4011,1264
4,20,61,2014,50000,Petrol,Individual,Manual,Second Owner,10,290480,250000,317,1265
2,140,1210,2017,72000,Diesel,Dealer,Manual,First Owner,9,1042756,685000,3445,1266
2,9,316,2011,80000,Diesel,Individual,Manual,First Owner,9,411374,250000,888,1267
5,110,1346,2018,1000,Diesel,Individual,Manual,First Owner,10,1302248,841000,3785,1268
4,20,575,2003,57000,Petrol,Individual,Manual,First Owner,9,492437,75000,1450,1269
12,43,361,2015,32686,Petrol,Dealer,Manual,First Owner,9,402504,310000,840,1270
5,15,832,2016,60826,Petrol,Dealer,Manual,First Owner,9,612776,390000,2236,1271
11,61,1222,2013,75000,Diesel,Individual,Manual,First Owner,10,1212286,925000,3674,1272
4,11,256,2011,80000,Petrol,Individual,Manual,Second Owner,9,377071,195000,721,1273
4,134,284,2015,12000,Petrol,Individual,Manual,First Owner,9,636323,425000,2343,1274
2,32,204,2003,54000,Petrol,Individual,Manual,First Owner,6,452872,98000,1136,1275
2,6,543,2010,40000,Petrol,Individual,Manual,First Owner,8,398147,180000,817,1276
12,45,881,2018,2769,Petrol,Dealer,Manual,First Owner,9,642451,375000,2370,1277
7,21,1007,2015,50000,Diesel,Individual,Manual,First Owner,8,738038,630000,2705,1278
2,8,478,2007,52000,Petrol,Individual,Manual,Second Owner,8,477661,100000,1325,1279
6,16,26,2010,144000,Diesel,Individual,Manual,Fourth & Above Owner,9,178777,130000,32,1280
5,119,1069,2016,155201,Diesel,Dealer,Manual,First Owner,10,956239,600000,3279,1281
3,66,298,2010,60000,Diesel,Individual,Manual,Third Owner,10,556980,320000,1944,1282
2,9,947,2011,90000,Diesel,Individual,Manual,Second Owner,10,383063,180000,746,1283
13,56,861,2015,66521,Petrol,Trustmark Dealer,Manual,First Owner,9,1353476,775000,3818,1284
5,15,980,2017,49957,Diesel,Dealer,Manual,First Owner,9,818849,700000,2945,1285
2,42,545,2016,72500,Petrol,Dealer,Manual,First Owner,7,483505,330000,1370,1286
1,2,233,2015,19000,Petrol,Individual,Manual,First Owner,9,334892,82000,521,1287
13,56,1121,2014,90000,Diesel,Individual,Manual,Second Owner,7,854172,515000,3038,1288
4,24,482,2008,90000,Petrol,Individual,Manual,Second Owner,7,458049,120000,1170,1289
2,9,205,2011,78892,Petrol,Dealer,Manual,First Owner,10,318101,221000,443,1290
4,14,23,2012,60000,Petrol,Dealer,Manual,Third Owner,7,343470,204999,568,1291
12,43,207,2015,40000,Petrol,Individual,Manual,Second Owner,7,318325,250000,447,1292
2,68,839,2015,80000,Petrol,Individual,Manual,First Owner,10,615574,500000,2250,1293
12,45,129,2017,46000,Petrol,Individual,Manual,First Owner,6,436441,250000,1033,1294
2,89,837,2017,90000,Diesel,Individual,Manual,First Owner,9,942084,800000,3244,1295
1,7,478,2011,60000,Diesel,Individual,Manual,Second Owner,7,191190,140000,47,1296
11,39,343,2012,50000,Diesel,Individual,Manual,Second Owner,10,395116,300000,802,1297
4,14,22,2017,28838,Petrol,Individual,Manual,First Owner,9,497854,280000,1494,1298
4,24,1364,2018,26430,Diesel,Dealer,Manual,First Owner,10,1483258,1150000,3914,1299
7,33,995,2018,40000,Diesel,Individual,Manual,First Owner,10,726287,630000,2667,1300
4,134,284,2014,25000,Petrol,Individual,Manual,First Owner,9,635787,400000,2337,1301
4,134,554,2017,66000,Diesel,Dealer,Manual,First Owner,6,977630,490000,3324,1302
8,22,170,2010,100000,Petrol,Individual,Manual,First Owner,10,300949,170000,357,1303
1,17,39,2010,60000,Petrol,Individual,Manual,Second Owner,10,201605,160000,64,1304
5,104,744,2004,93415,Diesel,Dealer,Manual,First Owner,8,779162,400000,2831,1305
3,10,30,2011,60000,Petrol,Individual,Manual,First Owner,6,222326,165000,108,1306
4,20,61,2009,120000,Petrol,Individual,Manual,First Owner,9,483606,110000,1372,1307
2,3,184,2007,100000,Petrol,Individual,Manual,First Owner,6,408840,100000,875,1308
2,9,1115,2015,40000,Petrol,Individual,Manual,First Owner,10,519944,320000,1674,1309
2,68,727,2016,70000,Diesel,Individual,Manual,Second Owner,8,1643717,800000,4007,1310
2,84,528,2006,110000,Petrol,Individual,Manual,First Owner,10,518638,95000,1665,1311
4,115,1347,2017,9000,Petrol,Dealer,Manual,First Owner,9,1574072,1025000,3966,1312
2,44,127,2019,35000,Diesel,Individual,Manual,First Owner,10,1211070,650000,3672,1313
4,20,973,2019,30000,Petrol,Individual,Manual,First Owner,6,705946,350000,2601,1314
4,24,452,2014,61000,Diesel,Dealer,Manual,First Owner,10,1113925,675000,3556,1315
4,14,21,2015,21000,Petrol,Dealer,Manual,Second Owner,9,488954,295000,1420,1316
2,8,96,2009,80000,Petrol,Individual,Manual,Second Owner,10,463003,130000,1212,1317
2,47,1241,2017,25000,Petrol,Individual,Automatic,First Owner,10,1037130,509999,3433,1318
2,8,70,2010,80000,Petrol,Individual,Manual,Second Owner,9,362719,225000,662,1319
1,17,39,2013,60000,Petrol,Individual,Manual,First Owner,7,392452,200000,791,1320
19,184,1553,2014,100000,Diesel,Individual,Automatic,Second Owner,6,5596146,4400000,4310,1321
2,3,250,2015,120000,Petrol,Individual,Manual,First Owner,10,340627,190000,554,1322
2,44,397,2013,100000,Diesel,Individual,Manual,Second Owner,8,870367,450000,3089,1323
6,16,1031,2013,50000,Petrol,Individual,Manual,First Owner,6,756757,380000,2762,1324
4,14,109,2016,30000,Petrol,Individual,Manual,First Owner,10,282541,210000,289,1325
2,68,1055,2013,89000,Diesel,Dealer,Manual,First Owner,9,1080371,640000,3508,1326
2,8,205,2006,75118,Petrol,Individual,Manual,Second Owner,9,555305,150000,1933,1327
13,143,1369,2017,29976,Petrol,Dealer,Manual,First Owner,6,1302216,725000,3784,1328
2,8,56,2015,59258,Petrol,Dealer,Manual,First Owner,8,516817,270000,1648,1329
4,12,767,2005,120000,Diesel,Individual,Manual,Second Owner,9,416234,100000,914,1330
4,48,149,2011,58000,Petrol,Dealer,Manual,Second Owner,9,286045,220000,302,1331
4,134,842,2017,19890,Petrol,Dealer,Automatic,First Owner,10,1030413,550000,3418,1332
7,33,615,2011,70000,Diesel,Individual,Manual,Second Owner,9,675465,430000,2480,1333
2,42,228,2018,25000,Petrol,Individual,Manual,First Owner,9,441981,300000,1064,1334
10,29,87,2016,25000,Petrol,Individual,Manual,First Owner,9,352078,225000,618,1335
7,127,969,2015,55000,Diesel,Individual,Manual,First Owner,9,1395477,850000,3860,1336
4,48,1070,2016,100000,Diesel,Individual,Manual,First Owner,9,805013,650000,2911,1337
2,8,16,2016,25000,Petrol,Individual,Manual,First Owner,7,353509,300000,628,1338
10,57,451,2016,160000,Diesel,Individual,Manual,First Owner,10,737335,700000,2703,1339
13,77,1375,2017,116000,Diesel,Individual,Manual,First Owner,10,1368153,660000,3831,1340
2,44,566,2007,80000,Petrol,Individual,Manual,Second Owner,6,525824,73000,1717,1341
1,37,538,2018,30000,Petrol,Individual,Manual,First Owner,9,885375,500000,3128,1342
7,127,969,2013,85710,Diesel,Dealer,Manual,First Owner,7,1563116,850000,3957,1343
3,4,40,2011,80000,Diesel,Individual,Manual,Second Owner,8,279456,130000,273,1344
23,165,1491,2018,50000,Diesel,Individual,Manual,First Owner,7,2235660,1700000,4154,1345
10,29,87,2017,16000,Petrol,Individual,Manual,First Owner,10,678095,315000,2491,1346
4,48,459,2015,35000,Petrol,Individual,Manual,Second Owner,9,764849,500000,2789,1347
4,11,386,2015,48000,Petrol,Dealer,Manual,First Owner,6,415827,300000,912,1348
1,36,341,2014,90000,Diesel,Individual,Manual,First Owner,6,394040,291000,798,1349
9,95,1076,2015,65000,Diesel,Dealer,Manual,First Owner,9,811116,590000,2929,1350
4,134,1204,2019,1100,Petrol,Individual,Automatic,First Owner,10,987752,600000,3342,1351
4,48,208,2016,80000,Diesel,Individual,Manual,First Owner,6,786689,430000,2855,1352
2,8,16,2013,42000,Petrol,Individual,Manual,Third Owner,10,431709,210000,1001,1353
10,117,1330,2017,40000,Diesel,Individual,Manual,First Owner,7,1239122,650000,3714,1354
1,58,393,2018,45000,Petrol,Individual,Manual,First Owner,9,599293,450000,2189,1355
5,110,1287,2015,48238,Petrol,Trustmark Dealer,Automatic,First Owner,9,1129868,750000,3580,1356
4,134,554,2013,73000,Diesel,Individual,Manual,First Owner,8,591445,320000,2143,1357
2,44,299,2009,190000,Diesel,Individual,Manual,Third Owner,6,746299,270000,2739,1358
2,8,478,2006,130000,Petrol,Individual,Manual,First Owner,8,599380,75000,2190,1359
2,3,181,2015,100000,Petrol,Individual,Manual,Third Owner,10,308922,229999,390,1360
12,43,829,2018,10000,Petrol,Individual,Manual,Second Owner,10,611242,450000,2231,1361
21,142,1171,2010,46000,Diesel,Individual,Automatic,First Owner,6,929152,850000,3221,1362
6,60,1278,2015,70000,Diesel,Individual,Manual,First Owner,10,962039,535000,3293,1363
2,44,741,2015,24600,Petrol,Dealer,Manual,First Owner,6,733329,475000,2689,1364
13,63,388,2013,65000,Diesel,Dealer,Manual,First Owner,9,542486,325000,1848,1365
5,13,497,2009,58000,Petrol,Individual,Manual,Third Owner,9,698694,233000,2585,1366
1,1,24,2012,140000,Diesel,Individual,Manual,First Owner,8,203832,120000,67,1367
2,131,1062,2015,45974,Diesel,Trustmark Dealer,Manual,First Owner,7,1524868,750000,3939,1368
2,8,205,2007,85000,Petrol,Individual,Manual,Second Owner,7,539870,95000,1827,1369
7,33,1160,2018,35000,Diesel,Individual,Manual,First Owner,10,1225346,795000,3697,1370
21,159,1542,2018,25000,Diesel,Individual,Automatic,First Owner,10,4353494,2700000,4278,1371
1,158,1137,2008,120000,Diesel,Individual,Manual,First Owner,8,873454,300000,3099,1372
1,158,1199,2012,142000,Diesel,Individual,Manual,First Owner,10,965725,550000,3302,1373
3,66,298,2010,81925,Diesel,Individual,Manual,First Owner,7,503013,240000,1535,1374
4,34,344,2008,154000,Diesel,Individual,Manual,Third Owner,9,395474,110000,805,1375
13,56,852,2013,96987,Petrol,Dealer,Manual,First Owner,10,725200,450000,2661,1376
2,44,127,2017,46507,Diesel,Trustmark Dealer,Manual,First Owner,9,915292,600000,3192,1377
7,31,209,2012,80000,Diesel,Individual,Manual,First Owner,10,390125,290000,777,1378
7,127,1429,2018,20000,Diesel,Individual,Manual,First Owner,7,2082729,1150000,4125,1379
1,1,34,2013,65000,Diesel,Individual,Manual,First Owner,10,225492,185000,118,1380
13,56,389,2005,120000,Petrol,Individual,Manual,Second Owner,9,417190,100000,921,1381
14,52,707,2014,70000,Diesel,Individual,Manual,First Owner,10,542100,360000,1845,1382
2,44,932,2019,8000,Petrol,Individual,Manual,First Owner,9,683584,470000,2528,1383
13,118,872,2017,43500,Petrol,Individual,Manual,First Owner,9,635441,600000,2335,1384
11,81,448,2001,256000,Diesel,Dealer,Manual,First Owner,10,444101,150000,1074,1385
5,67,1256,2020,1010,Petrol,Dealer,Manual,Test Drive Car,10,1066225,1030000,3483,1386
3,66,800,2011,74000,Diesel,Individual,Manual,Second Owner,10,394000,350000,797,1387
2,44,162,2007,112880,Diesel,Dealer,Manual,First Owner,9,476311,195000,1307,1388
5,15,152,2014,89741,Diesel,Dealer,Manual,Second Owner,6,375459,280000,713,1389
5,110,804,2015,81150,Diesel,Dealer,Manual,First Owner,10,977257,585000,3321,1390
13,51,1319,2014,29654,Petrol,Trustmark Dealer,Manual,First Owner,7,877269,425000,3107,1391
2,8,16,2012,50000,Petrol,Individual,Manual,First Owner,10,194989,120000,51,1392
5,15,252,2013,90000,Diesel,Individual,Manual,Second Owner,7,434797,285000,1019,1393
2,68,397,2013,80000,Diesel,Individual,Manual,First Owner,7,378891,250999,729,1394
9,41,167,2012,110000,Diesel,Individual,Manual,First Owner,10,417778,300000,925,1395
2,89,837,2016,64672,Diesel,Trustmark Dealer,Manual,First Owner,10,868555,770000,3083,1396
4,24,1480,2012,130000,Diesel,Individual,Manual,First Owner,10,905034,500000,3167,1397
2,140,1187,2018,50000,Diesel,Individual,Manual,First Owner,7,1055622,780000,3469,1398
8,27,259,2014,90000,Diesel,Individual,Manual,First Owner,7,347023,250000,585,1399
13,56,861,2016,20000,Petrol,Individual,Manual,First Owner,9,629388,500000,2310,1400
2,3,1246,2019,30000,Petrol,Dealer,Manual,First Owner,7,1046220,575000,3457,1401
4,129,1179,2019,3000,Petrol,Individual,Automatic,First Owner,9,1037114,720000,3432,1402
4,134,848,2017,10510,Petrol,Dealer,Automatic,First Owner,9,971657,520000,3314,1403
4,11,356,2009,67067,Petrol,Dealer,Manual,First Owner,8,673815,235000,2474,1404
19,158,1523,2014,46000,Diesel,Individual,Automatic,First Owner,9,3055305,2490000,4234,1405
7,88,917,2009,30000,Petrol,Individual,Manual,Second Owner,8,667674,200000,2458,1406
4,20,61,2010,50000,Petrol,Individual,Manual,Second Owner,7,302002,170000,364,1407
7,88,508,2007,110000,Diesel,Individual,Manual,Second Owner,8,470949,125000,1266,1408
2,140,1177,2016,85000,Diesel,Individual,Manual,First Owner,6,1039552,819999,3436,1409
2,32,394,2009,83000,Petrol,Individual,Manual,Second Owner,6,460427,110000,1192,1410
2,44,127,2015,60000,Diesel,Individual,Manual,Second Owner,6,627837,490000,2304,1411
